window,arm,arm_display,repeat,status,exit_code,init,poses,coverage,first_output_delay_s,expected_duration_s,failure_reason,run_dir,vio_csv,vins_log,frontend_metrics,feature_bag,feature_bag_sha256
fjord5_s60_d30,splg,SP+LG,3,PASS,0,1,290,0.963782,1.036031,29.985689,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r3/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r3/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r3/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord5_s60_d30_splg_r1/features.bag,f307aec0d22887cfdc0dd05f477c4785c5e5ede3169b595f905fd64222431957
fjord5_s60_d30,xfeat_seed,XFeat-seed,1,PASS,0,1,290,0.963782,1.036031,29.985689,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r1/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r1/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r1/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r1/features.bag,234c04d886e5ff88e01e45690bc5754a8fa8f2bc63ca64c5713883246e6af955
fjord5_s60_d30,xfeat_seed,XFeat-seed,2,PASS,0,1,290,0.963782,1.036031,29.985689,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r2/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r2/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r2/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r1/features.bag,234c04d886e5ff88e01e45690bc5754a8fa8f2bc63ca64c5713883246e6af955
fjord5_s60_d30,xfeat_seed,XFeat-seed,3,PASS,0,1,290,0.963782,1.036031,29.985689,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r3/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r3/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r3/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord5_s60_d30_xfeat_seed_r1/features.bag,234c04d886e5ff88e01e45690bc5754a8fa8f2bc63ca64c5713883246e6af955
fjord6_s45_d45,klt,KLT,1,PASS,0,1,440,0.976385,1.001665,44.961276,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r1/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r1/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r1/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r1/features.bag,696df2e5521633af96906179b4d59b8bf70d68cc5153faa96094be3574e0ed6c
fjord6_s45_d45,klt,KLT,2,PASS,0,1,440,0.976385,1.001665,44.961276,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r2/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r2/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r2/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r1/features.bag,696df2e5521633af96906179b4d59b8bf70d68cc5153faa96094be3574e0ed6c
fjord6_s45_d45,klt,KLT,3,PASS,0,1,440,0.976385,1.001665,44.961276,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r3/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r3/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r3/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_klt_every2_fsbcs1_fjord6_s45_d45_klt_r1/features.bag,696df2e5521633af96906179b4d59b8bf70d68cc5153faa96094be3574e0ed6c
fjord6_s45_d45,splg,SP+LG,1,PASS,0,1,440,0.976385,1.001665,44.961276,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r1/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r1/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r1/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r1/features.bag,e22f0e2a4130bd72a1eb1ff050501e147bf5fe35779b196ad99de515d286c736
fjord6_s45_d45,splg,SP+LG,2,PASS,0,1,440,0.976385,1.001665,44.961276,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r2/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r2/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r2/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r1/features.bag,e22f0e2a4130bd72a1eb1ff050501e147bf5fe35779b196ad99de515d286c736
fjord6_s45_d45,splg,SP+LG,3,PASS,0,1,440,0.976385,1.001665,44.961276,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r3/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r3/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r3/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_superpoint_lightglue_every2_fsbcs1_fjord6_s45_d45_splg_r1/features.bag,e22f0e2a4130bd72a1eb1ff050501e147bf5fe35779b196ad99de515d286c736
fjord6_s45_d45,xfeat_seed,XFeat-seed,1,PASS,0,1,440,0.976385,1.001665,44.961276,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r1,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r1/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r1/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r1/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r1/features.bag,f00e7b8efae4367582b584c355c6953ef185f89fa10785a73347b9b217c9ebe0
fjord6_s45_d45,xfeat_seed,XFeat-seed,2,PASS,0,1,440,0.976385,1.001665,44.961276,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r2,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r2/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r2/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r2/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r1/features.bag,f00e7b8efae4367582b584c355c6953ef185f89fa10785a73347b9b217c9ebe0
fjord6_s45_d45,xfeat_seed,XFeat-seed,3,PASS,0,1,440,0.976385,1.001665,44.961276,NONE,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r3,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r3/vins_output/vio.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r3/vins.log,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r3/frontend_metrics.csv,/media/ma/Data/AQUA-FE_WS_storage_offload/frontend_same_backend_supplemental_v1/runs/ntnu/external_hybrid_xfeat_every2_fsbcs1_fjord6_s45_d45_xfeat_seed_r1/features.bag,f00e7b8efae4367582b584c355c6953ef185f89fa10785a73347b9b217c9ebe0
