frame_index,timestamp_s,trigger,trigger_reason,k0_count,k0_grid_coverage,k0_median_fb,degradation_score,valid_models,learned_eligible,classical_eligible,learned_added,classical_added,learned_alive,classical_alive,master_pool_hash,classical_pool_hash
167,1652274619.1353688,0,NO_TRIGGER,350,0.9583333333333334,0.007647915277630091,0.03853498793658083,F;H,5,11,0,0,5,11,04fa1e894429209db7a3c36a1831a81bf5696caed2ee2dcde7720a25a757ca9b,b0c69c8fa841b701099c85dfc575dc365e87953487e18709fa4dc1b0a85ec957
168,1652274619.1862376,0,NO_TRIGGER,350,0.9583333333333334,0.007431371137499809,0.03867831600413596,F;H,5,11,0,0,5,11,6940ea01f37a935b57bfe44d7fe56b866858a252eed1274723e772821f21d162,b3ac6bdad35d6a5af43128866f5e18bb007e01807f4461c3e04cf8fa9943121b
169,1652274619.2370985,0,NO_TRIGGER,350,0.9583333333333334,0.007474865764379501,0.03892031273935359,F;H,5,11,0,0,5,11,ebd5b2c4fba8f47eb000a352d0ece0495cde1c8f79f6c9d7c2bf5ea42a361333,06e13c8bd4126b0e33dbecaf4f7d758c39a05f1b8ca19a816fb6c40d33586370
170,1652274619.284939,0,NO_TRIGGER,350,0.9583333333333334,0.00729708606377244,0.039026710803462095,F;H,5,11,0,0,5,11,2cd86c7de2661b31194af649e4904208289a7f20d3330776040599ad5827fdaa,7c8ad77b8da872c849930d98a0262ccdba4f8ed3e6f6a621b10d2311e2a5407c
171,1652274619.335938,0,NO_TRIGGER,350,0.9583333333333334,0.006422198377549648,0.03917171070772074,F;H,5,11,0,0,5,11,9a11737c0b4fda20f4da3833ca0ed4ae3bb089f2204485d30bada05540ef8e04,6a0564f8ccb6fed7c8b934e5fe9ba5cfc06fc9cc48c60048daab4f6ff40119f9
172,1652274619.3853307,0,NO_TRIGGER,350,0.9583333333333334,0.006440195254981518,0.0391583557368258,F;H,5,11,0,0,5,11,70aaac293adf4bdc8ec73f8bccd0dd7acd79659f75ede58534c7e0c4f37293e9,be9b2d07a85d8d41d2c5101cf5114881bc8fb1da3fc642fc27381f837385b695
173,1652274619.4349968,0,NO_TRIGGER,350,0.9583333333333334,0.005729639902710915,0.0392374205824908,F;H,5,11,0,0,5,11,5240a54becaeeb2bd0e813d9ff3b5e5ca26c24edc48f5406e74f888751d47f9c,a726e3fc662b35a86087f834adfa3b89c50a47db18ecc8561e96be67a3c57eda
174,1652274619.4854302,0,NO_TRIGGER,350,0.9583333333333334,0.005701541900634766,0.0390400380093443,F;H,5,11,0,0,5,11,11b9ce7934d77821039284191c353b2c71f455fd1a1b9fd67dce30e1b241bb22,97ab135affbdf22162831a6129cf328ce48a632ecfea5189f66864fb0b539aa2
175,1652274619.5362663,0,NO_TRIGGER,350,0.9583333333333334,0.005331600084900856,0.03866777946920963,F;H,5,10,0,0,5,10,2db2aa3725df78e37f7cbd66f6026d8a5ce254fd0a80de178e924f9b1bb3cff9,b4bc7b0b4308cff3fa911c440fdf5063e990e034eb05b9a3b46dde1f78be2c32
176,1652274619.5865543,0,NO_TRIGGER,350,0.9583333333333334,0.005418969783931971,0.03850292054419424,F;H,5,10,0,0,5,10,6f2394b5abccb595b5abed587587960e6c31125b6bfecd6ce39a4f14a7ec909f,c884af0e3be4d8a05bbbe2def5865fa1232a258b9bcd6f16e0ed5600eaa5aefe
