run_slug,arm,phase,repeat,observation_rows,local_motion_residual_norm_n,local_motion_residual_norm_min,local_motion_residual_norm_p10,local_motion_residual_norm_median,local_motion_residual_norm_p90,local_motion_residual_norm_max,local_motion_residual_norm_mean,patch_mean_abs_delta_n,patch_mean_abs_delta_min,patch_mean_abs_delta_p10,patch_mean_abs_delta_median,patch_mean_abs_delta_p90,patch_mean_abs_delta_max,patch_mean_abs_delta_mean,global_corrected_patch_abs_delta_n,global_corrected_patch_abs_delta_min,global_corrected_patch_abs_delta_p10,global_corrected_patch_abs_delta_median,global_corrected_patch_abs_delta_p90,global_corrected_patch_abs_delta_max,global_corrected_patch_abs_delta_mean,patch_gradient_abs_delta_n,patch_gradient_abs_delta_min,patch_gradient_abs_delta_p10,patch_gradient_abs_delta_median,patch_gradient_abs_delta_p90,patch_gradient_abs_delta_max,patch_gradient_abs_delta_mean,fb_n,fb_min,fb_p10,fb_median,fb_p90,fb_max,fb_mean,ncc_n,ncc_min,ncc_p10,ncc_median,ncc_p90,ncc_max,ncc_mean,physical_label,interpretation_label,causal_per_point_harm_label
a09_6000_6800,L-all,pre_init,2,30,15,0.00020260510033064772,0.00023641716572603906,0.001076674617555969,0.0022288854642742452,0.002349333740980036,0.001188082027766789,15,0.00024206936359405518,0.00033890530467033385,0.0028564631938934326,0.0057419538497924805,0.0080852210521698,0.0030307469268639883,15,0.0008856382852905909,0.000888183710029844,0.002606576887124401,0.006352177433262418,0.007473948514664153,0.0034689014278263173,15,0.0007730256766080856,0.0009995155036449433,0.002736806869506836,0.005372869223356246,0.00806162878870964,0.0030000610897938412,30,0.003904916113242507,0.019596897810697556,0.040552765130996704,0.11683037951588632,0.4458576440811157,0.07180475489391634,30,0.6677762866020203,0.6773889422416687,0.7590107917785645,0.8279675245285034,0.8428860902786255,0.7496766169865926,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,L-all,pre_init,3,30,15,0.00020260510033064772,0.00023641716572603906,0.001076674617555969,0.0022288854642742452,0.002349333740980036,0.001188082027766789,15,0.00024206936359405518,0.00033890530467033385,0.0028564631938934326,0.0057419538497924805,0.0080852210521698,0.0030307469268639883,15,0.0008856382852905909,0.000888183710029844,0.002606576887124401,0.006352177433262418,0.007473948514664153,0.0034689014278263173,15,0.0007730256766080856,0.0009995155036449433,0.002736806869506836,0.005372869223356246,0.00806162878870964,0.0030000610897938412,30,0.003904916113242507,0.019596897810697556,0.040552765130996704,0.11683037951588632,0.4458576440811157,0.07180475489391634,30,0.6677762866020203,0.6773889422416687,0.7590107917785645,0.8279675245285034,0.8428860902786255,0.7496766169865926,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,C-all,pre_init,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.052659742534160614,0.052659742534160614,0.052659742534160614,0.052659742534160614,0.052659742534160614,0.052659742534160614,1,0.7251648306846619,0.7251648306846619,0.7251648306846619,0.7251648306846619,0.7251648306846619,0.7251648306846619,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,C-all,pre_init,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.052659742534160614,0.052659742534160614,0.052659742534160614,0.052659742534160614,0.052659742534160614,0.052659742534160614,1,0.7251648306846619,0.7251648306846619,0.7251648306846619,0.7251648306846619,0.7251648306846619,0.7251648306846619,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,C-all,pre_init,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.052659742534160614,0.052659742534160614,0.052659742534160614,0.052659742534160614,0.052659742534160614,0.052659742534160614,1,0.7251648306846619,0.7251648306846619,0.7251648306846619,0.7251648306846619,0.7251648306846619,0.7251648306846619,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,B,post_init,1,135800,118080,3.701741181703417e-08,5.12226864275035e-05,0.00019474269650142698,0.0006711822421031742,0.08873924679887095,0.00033536986132372623,118080,0.0,0.0005325376987457275,0.0028080493211746216,0.008714616298675537,0.08206245303153992,0.003977090391667363,118080,2.1019700036095657e-08,0.00048603074176617467,0.002663821277361672,0.007314014912118339,0.0815183718986518,0.0034514155708112062,118080,5.960464477539063e-08,0.0006835825741291046,0.003704305738210678,0.010224491357803352,0.10672995448112488,0.0048652719753304735,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,B,post_init,2,135800,118080,3.701741181703417e-08,5.12226864275035e-05,0.00019474269650142698,0.0006711822421031742,0.08873924679887095,0.00033536986132372623,118080,0.0,0.0005325376987457275,0.0028080493211746216,0.008714616298675537,0.08206245303153992,0.003977090391667363,118080,2.1019700036095657e-08,0.00048603074176617467,0.002663821277361672,0.007314014912118339,0.0815183718986518,0.0034514155708112062,118080,5.960464477539063e-08,0.0006835825741291046,0.003704305738210678,0.010224491357803352,0.10672995448112488,0.0048652719753304735,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,B,post_init,3,135800,118080,3.701741181703417e-08,5.12226864275035e-05,0.00019474269650142698,0.0006711822421031742,0.08873924679887095,0.00033536986132372623,118080,0.0,0.0005325376987457275,0.0028080493211746216,0.008714616298675537,0.08206245303153992,0.003977090391667363,118080,2.1019700036095657e-08,0.00048603074176617467,0.002663821277361672,0.007314014912118339,0.0815183718986518,0.0034514155708112062,118080,5.960464477539063e-08,0.0006835825741291046,0.003704305738210678,0.010224491357803352,0.10672995448112488,0.0048652719753304735,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,L-all,post_init,1,41988,39448,2.605036708181459e-06,0.0001380225570307635,0.0004355350272475878,0.00116183371834099,0.009855305046792433,0.00057540883460869,39448,0.0,0.0002904832363128662,0.0015008524060249329,0.004793018102645874,0.02832244336605072,0.0021688972067282803,39448,1.0196924243865979e-07,0.000291885189751262,0.0016626779952068904,0.004922702536488267,0.029014726722411954,0.002246669027133782,39448,9.685754776000977e-08,0.00040462873876094817,0.002304140478372574,0.006845740228891373,0.06459414958953857,0.003151913524064785,41988,2.15791860682657e-05,0.0017642535269260407,0.008262463379651308,0.04114676117897035,0.9941532611846924,0.018488114946795663,41988,0.6500335335731506,0.767979520559311,0.9030456244945526,0.9708137154579163,0.9983767867088318,0.8845455761811865,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,L-all,post_init,2,41988,39448,2.605036708181459e-06,0.0001380225570307635,0.0004355350272475878,0.00116183371834099,0.009855305046792433,0.00057540883460869,39448,0.0,0.0002904832363128662,0.0015008524060249329,0.004793018102645874,0.02832244336605072,0.0021688972067282803,39448,1.0196924243865979e-07,0.000291885189751262,0.0016626779952068904,0.004922702536488267,0.029014726722411954,0.002246669027133782,39448,9.685754776000977e-08,0.00040462873876094817,0.002304140478372574,0.006845740228891373,0.06459414958953857,0.003151913524064785,41988,2.15791860682657e-05,0.0017642535269260407,0.008262463379651308,0.04114676117897035,0.9941532611846924,0.018488114946795663,41988,0.6500335335731506,0.767979520559311,0.9030456244945526,0.9708137154579163,0.9983767867088318,0.8845455761811865,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,L-all,post_init,3,41988,39448,2.605036708181459e-06,0.0001380225570307635,0.0004355350272475878,0.00116183371834099,0.009855305046792433,0.00057540883460869,39448,0.0,0.0002904832363128662,0.0015008524060249329,0.004793018102645874,0.02832244336605072,0.0021688972067282803,39448,1.0196924243865979e-07,0.000291885189751262,0.0016626779952068904,0.004922702536488267,0.029014726722411954,0.002246669027133782,39448,9.685754776000977e-08,0.00040462873876094817,0.002304140478372574,0.006845740228891373,0.06459414958953857,0.003151913524064785,41988,2.15791860682657e-05,0.0017642535269260407,0.008262463379651308,0.04114676117897035,0.9941532611846924,0.018488114946795663,41988,0.6500335335731506,0.767979520559311,0.9030456244945526,0.9708137154579163,0.9983767867088318,0.8845455761811865,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,C-all,post_init,1,22391,20918,3.0160561847780706e-06,0.00010449866568450507,0.0003236740610498549,0.0008865282722373642,0.03623782954160044,0.0004419472065459977,20918,0.0,0.0003389120101928711,0.0019365772604942322,0.005858123302459717,0.03282499313354492,0.002716677101138947,20918,1.317715648263551e-07,0.0003540093831018998,0.0019400878910182384,0.005422815812016424,0.0333594526491911,0.0025444853267068733,20918,5.960464477539063e-08,0.0005738355219364167,0.00313379243016243,0.008334847539663313,0.08681562542915344,0.003961907833449892,22391,3.0517578125e-05,0.0013666842132806778,0.006819927599281073,0.043660372495651245,0.9261250495910645,0.018527245340178834,22391,0.6500229239463806,0.737694501876831,0.9166375994682312,0.9763084650039673,0.997383177280426,0.8823093682198786,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,C-all,post_init,2,22391,20918,3.0160561847780706e-06,0.00010449866568450507,0.0003236740610498549,0.0008865282722373642,0.03623782954160044,0.0004419472065459977,20918,0.0,0.0003389120101928711,0.0019365772604942322,0.005858123302459717,0.03282499313354492,0.002716677101138947,20918,1.317715648263551e-07,0.0003540093831018998,0.0019400878910182384,0.005422815812016424,0.0333594526491911,0.0025444853267068733,20918,5.960464477539063e-08,0.0005738355219364167,0.00313379243016243,0.008334847539663313,0.08681562542915344,0.003961907833449892,22391,3.0517578125e-05,0.0013666842132806778,0.006819927599281073,0.043660372495651245,0.9261250495910645,0.018527245340178834,22391,0.6500229239463806,0.737694501876831,0.9166375994682312,0.9763084650039673,0.997383177280426,0.8823093682198786,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
a09_6000_6800,C-all,post_init,3,22391,20918,3.0160561847780706e-06,0.00010449866568450507,0.0003236740610498549,0.0008865282722373642,0.03623782954160044,0.0004419472065459977,20918,0.0,0.0003389120101928711,0.0019365772604942322,0.005858123302459717,0.03282499313354492,0.002716677101138947,20918,1.317715648263551e-07,0.0003540093831018998,0.0019400878910182384,0.005422815812016424,0.0333594526491911,0.0025444853267068733,20918,5.960464477539063e-08,0.0005738355219364167,0.00313379243016243,0.008334847539663313,0.08681562542915344,0.003961907833449892,22391,3.0517578125e-05,0.0013666842132806778,0.006819927599281073,0.043660372495651245,0.9261250495910645,0.018527245340178834,22391,0.6500229239463806,0.737694501876831,0.9166375994682312,0.9763084650039673,0.997383177280426,0.8823093682198786,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,B,all,not_applicable,98700,74891,1.0023027644135556e-06,7.499880061665041e-05,0.00028872394776208155,0.0012123341200262296,0.10666920765708285,0.000612965482543943,74891,0.0,0.001355588436126709,0.007988393306732178,0.02425563335418701,0.14582431316375732,0.010989741347186471,74891,3.1151185631017597e-07,0.0012066892494251857,0.006800558053808303,0.019951291102365765,0.17274755587496787,0.009244332907679242,74891,1.4156103134155273e-07,0.0012541711330413818,0.007082417607307434,0.02483534812927246,0.3783694803714752,0.011083661713386272,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,L-all,all,not_applicable,2963,2072,3.144804919172376e-05,0.00032419458312586273,0.001258304983759099,0.005249235839058377,0.03268112216903343,0.002159811052715356,2072,0.0,0.0009198784828186035,0.005131945013999939,0.01834910809993744,0.07509082555770874,0.00790671622344656,2072,5.677072737020339e-06,0.0010912616430700406,0.005801833361706726,0.017150555931705287,0.07062169157078063,0.007944430749168877,2072,7.413327693939209e-06,0.0010044910013675692,0.005599454045295715,0.016644582152366638,0.08187302947044373,0.007722126523169426,2963,8.63167442730628e-05,0.00769080612808466,0.04136023670434952,0.2065713614225388,0.9915441274642944,0.08549267024740699,2963,0.6509175300598145,0.7155951023101806,0.8478490710258484,0.9508099675178528,0.9957084059715271,0.8412728262559168,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,C-all,all,not_applicable,2305,1553,9.613943396603307e-06,0.00017298913886930459,0.0005346061800421287,0.0020497999716438562,0.034000640574785815,0.0011010384432385987,1553,0.0,0.0006293833255767822,0.004357293248176575,0.01417574882507324,0.06308400630950928,0.006506674505016992,1553,2.29035869925287e-06,0.0006570484998866255,0.0036619720947664858,0.01248592367172234,0.06580536747016152,0.005550180575656065,1553,1.8551945686340332e-06,0.0007629215717315674,0.003861568868160248,0.011827152967453002,0.12313765287399292,0.005582553847271323,2305,0.00012302029062993824,0.004510317277163267,0.015190919861197472,0.07237589210271833,0.9398742914199829,0.034275067146650844,2305,0.6502357125282288,0.7191875219345093,0.8558331727981567,0.9400745511054993,0.9958447813987732,0.8415726388354104,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,B,pre_init,1,5250,3960,5.157280230631203e-06,8.771311470761508e-05,0.00035957269143021013,0.0013590812864308808,0.019401661688145496,0.000717089887129278,3960,0.0,0.001496005058288576,0.008327282965183258,0.028230497241020197,0.08980876207351685,0.011996777171287875,3960,3.1151185631017597e-07,0.0012545695710400762,0.007184611139484487,0.0231986466045317,0.09864640096240584,0.010224170520527614,3960,7.309019565582275e-06,0.0014578573405742647,0.008045762777328491,0.02730579078197479,0.12024027109146118,0.012081197892889532,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,B,pre_init,2,4900,3702,5.157280230631203e-06,8.765145069074056e-05,0.0003601751272751847,0.001344865056397527,0.019401661688145496,0.0007040934285856408,3702,0.0,0.0014040172100067139,0.007988393306732178,0.027693046629428862,0.08980876207351685,0.01154243355181203,3702,3.1151185631017597e-07,0.0012247268450741979,0.007096290431552521,0.023194627090684695,0.09864640096240584,0.01015461753512803,3702,7.309019565582275e-06,0.0014333896338939666,0.007968828082084656,0.02722997069358826,0.12024027109146118,0.012009254909814337,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,B,pre_init,3,5250,3960,5.157280230631203e-06,8.771311470761508e-05,0.00035957269143021013,0.0013590812864308808,0.019401661688145496,0.000717089887129278,3960,0.0,0.001496005058288576,0.008327282965183258,0.028230497241020197,0.08980876207351685,0.011996777171287875,3960,3.1151185631017597e-07,0.0012545695710400762,0.007184611139484487,0.0231986466045317,0.09864640096240584,0.010224170520527614,3960,7.309019565582275e-06,0.0014578573405742647,0.008045762777328491,0.02730579078197479,0.12024027109146118,0.012081197892889532,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,L-all,pre_init,1,355,255,5.028997149007266e-05,0.00032004032853683836,0.001091296222376837,0.0035672170317469602,0.00893984477453014,0.0015700819958093537,255,0.0,0.0011619478464126587,0.006874799728393555,0.021147418022155754,0.07509082555770874,0.009746867710468815,255,4.184589629080415e-05,0.0014127503067839387,0.0074224249262591635,0.02154081984477567,0.07062169157078063,0.009931832429669418,255,1.993030309677124e-05,0.0009656861424446107,0.006902214139699936,0.022398446500301362,0.05683249235153198,0.010015295986451355,355,0.00037570411222986877,0.008981497026979923,0.045843254774808884,0.22410911917686463,0.9915441274642944,0.08919727359234329,355,0.6576415300369263,0.7222652554512023,0.8649258613586426,0.9521773099899292,0.9957084059715271,0.8510958312262952,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,L-all,pre_init,2,355,255,5.028997149007266e-05,0.00032004032853683836,0.001091296222376837,0.0035672170317469602,0.00893984477453014,0.0015700819958093537,255,0.0,0.0011619478464126587,0.006874799728393555,0.021147418022155754,0.07509082555770874,0.009746867710468815,255,4.184589629080415e-05,0.0014127503067839387,0.0074224249262591635,0.02154081984477567,0.07062169157078063,0.009931832429669418,255,1.993030309677124e-05,0.0009656861424446107,0.006902214139699936,0.022398446500301362,0.05683249235153198,0.010015295986451355,355,0.00037570411222986877,0.008981497026979923,0.045843254774808884,0.22410911917686463,0.9915441274642944,0.08919727359234329,355,0.6576415300369263,0.7222652554512023,0.8649258613586426,0.9521773099899292,0.9957084059715271,0.8510958312262952,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,L-all,pre_init,3,355,255,5.028997149007266e-05,0.00032004032853683836,0.001091296222376837,0.0035672170317469602,0.00893984477453014,0.0015700819958093537,255,0.0,0.0011619478464126587,0.006874799728393555,0.021147418022155754,0.07509082555770874,0.009746867710468815,255,4.184589629080415e-05,0.0014127503067839387,0.0074224249262591635,0.02154081984477567,0.07062169157078063,0.009931832429669418,255,1.993030309677124e-05,0.0009656861424446107,0.006902214139699936,0.022398446500301362,0.05683249235153198,0.010015295986451355,355,0.00037570411222986877,0.008981497026979923,0.045843254774808884,0.22410911917686463,0.9915441274642944,0.08919727359234329,355,0.6576415300369263,0.7222652554512023,0.8649258613586426,0.9521773099899292,0.9957084059715271,0.8510958312262952,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,C-all,pre_init,1,44,22,9.94314234334338e-05,0.00018847265074531795,0.0006307919691950249,0.0013229813380047693,0.002216617443593878,0.0007176881524492998,22,0.00014519691467285156,0.001002168655395508,0.007939964532852173,0.019181770086288456,0.042120546102523804,0.010699581016193737,22,2.8934234668986925e-05,0.0006174061968622913,0.0037910652571410686,0.017991179891742152,0.029584769958733048,0.006985515313446014,22,0.001102454960346222,0.002642796561121941,0.006778346374630928,0.02014621123671533,0.050479017198085785,0.009871067987246946,44,0.002187920967116952,0.006749157328158617,0.021017853170633316,0.09735705703496933,0.7717013955116272,0.0672401015763171,44,0.6987742781639099,0.7370402395725251,0.872450590133667,0.9328277349472046,0.96773362159729,0.8571050871502269,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,C-all,pre_init,2,44,22,9.94314234334338e-05,0.00018847265074531795,0.0006307919691950249,0.0013229813380047693,0.002216617443593878,0.0007176881524492998,22,0.00014519691467285156,0.001002168655395508,0.007939964532852173,0.019181770086288456,0.042120546102523804,0.010699581016193737,22,2.8934234668986925e-05,0.0006174061968622913,0.0037910652571410686,0.017991179891742152,0.029584769958733048,0.006985515313446014,22,0.001102454960346222,0.002642796561121941,0.006778346374630928,0.02014621123671533,0.050479017198085785,0.009871067987246946,44,0.002187920967116952,0.006749157328158617,0.021017853170633316,0.09735705703496933,0.7717013955116272,0.0672401015763171,44,0.6987742781639099,0.7370402395725251,0.872450590133667,0.9328277349472046,0.96773362159729,0.8571050871502269,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,C-all,pre_init,3,37,17,0.00011534583358422038,0.0001985518920841342,0.0006056181209845855,0.0010176843883992243,0.0013475895538879322,0.0006152139403296186,17,0.00014519691467285156,0.0008133530616760255,0.006439119577407837,0.0185039758682251,0.033018648624420166,0.00817918251542484,17,2.8934234668986925e-05,0.0007978982471515961,0.0035537221488454174,0.01755691446994956,0.020289767905465883,0.006501968315579913,17,0.001102454960346222,0.0021043680608272552,0.005681678652763367,0.017213167250156404,0.031040921807289124,0.008017899358973783,37,0.002187920967116952,0.007136515807360411,0.019938701763749123,0.07574083805084228,0.7717013955116272,0.06185740986964791,37,0.700859546661377,0.765731132030487,0.8703156113624573,0.9326034665107727,0.96773362159729,0.8624793790482186,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,B,post_init,2,93800,71189,1.0023027644135556e-06,7.455424621085382e-05,0.00028556527449377254,0.0012038298597594798,0.10666920765708285,0.0006082266091752152,71189,0.0,0.001355588436126709,0.007988393306732178,0.024110376834869385,0.14582431316375732,0.01096100001718431,71189,3.2434413638204873e-07,0.0012057325901704498,0.006787466596528624,0.01982086637995601,0.17274755587496787,0.009196995907709928,71189,1.4156103134155273e-07,0.001247088611125946,0.007030963897705078,0.024707914888858807,0.3783694803714752,0.011035528630842948,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,C-all,post_init,3,2268,1536,9.613943396603307e-06,0.00017290417626259066,0.0005332899636389508,0.0020665391328791253,0.034000640574785815,0.0011064154071379819,1536,0.0,0.0006293877959251404,0.004357285797595978,0.014112815260887146,0.06308400630950928,0.006488163674172635,1536,2.29035869925287e-06,0.0006575208265018617,0.0036620541282728625,0.012361541322415265,0.06580536747016152,0.005539646466555345,1536,1.8551945686340332e-06,0.0007589515298604965,0.003849860280752182,0.011777363717556,0.12313765287399292,0.005555600153456908,2268,0.00012302029062993824,0.004497555643320084,0.01517097745090723,0.07208783254027365,0.9398742914199829,0.03382509065601994,2268,0.6502357125282288,0.7186650812625885,0.8553999066352844,0.9401473641395569,0.9958447813987732,0.8412315676767359,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,B,post_init,1,93450,70931,1.0023027644135556e-06,7.452378284235488e-05,0.00028533309014632896,0.0012027022653912421,0.10666920765708285,0.0006071523311410595,70931,0.0,0.001355588436126709,0.00798836350440979,0.024061977863311768,0.14582431316375732,0.01093351964069084,70931,3.2434413638204873e-07,0.0012045217826943677,0.006782414029564032,0.019811789847542227,0.17274755587496787,0.009189629647512607,70931,1.4156103134155273e-07,0.0012457221746444702,0.007022678852081299,0.02469015121459961,0.3783694803714752,0.011027970361638335,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,B,post_init,3,93450,70931,1.0023027644135556e-06,7.452378284235488e-05,0.00028533309014632896,0.0012027022653912421,0.10666920765708285,0.0006071523311410595,70931,0.0,0.001355588436126709,0.00798836350440979,0.024061977863311768,0.14582431316375732,0.01093351964069084,70931,3.2434413638204873e-07,0.0012045217826943677,0.006782414029564032,0.019811789847542227,0.17274755587496787,0.009189629647512607,70931,1.4156103134155273e-07,0.0012457221746444702,0.007022678852081299,0.02469015121459961,0.3783694803714752,0.011027970361638335,,,,,,,,,,,,,,,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,C-all,post_init,1,2261,1531,9.613943396603307e-06,0.0001729717656246714,0.0005332577347131802,0.0020585859714564595,0.034000640574785815,0.0011065470692329582,1531,0.0,0.0006293803453445435,0.004357278347015381,0.013991773128509521,0.06308400630950928,0.006446423725627124,1531,2.29035869925287e-06,0.0006583080375272554,0.0036584831310099153,0.012330882219613815,0.06580536747016152,0.00552955525610585,1531,1.8551945686340332e-06,0.0007574371993541718,0.0038352832198143005,0.011742949485778809,0.12313765287399292,0.005520929215606095,2261,0.00012302029062993824,0.004483410157263279,0.015157378278672695,0.07157436013221741,0.9398742914199829,0.03363355387159321,2261,0.6502357125282288,0.7189582586288452,0.8552899360656738,0.9401136040687561,0.9958447813987732,0.8412703709336626,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
afrl_bus_s180_d045,C-all,post_init,2,2261,1531,9.613943396603307e-06,0.0001729717656246714,0.0005332577347131802,0.0020585859714564595,0.034000640574785815,0.0011065470692329582,1531,0.0,0.0006293803453445435,0.004357278347015381,0.013991773128509521,0.06308400630950928,0.006446423725627124,1531,2.29035869925287e-06,0.0006583080375272554,0.0036584831310099153,0.012330882219613815,0.06580536747016152,0.00552955525610585,1531,1.8551945686340332e-06,0.0007574371993541718,0.0038352832198143005,0.011742949485778809,0.12313765287399292,0.005520929215606095,2261,0.00012302029062993824,0.004483410157263279,0.015157378278672695,0.07157436013221741,0.9398742914199829,0.03363355387159321,2261,0.6502357125282288,0.7189582586288452,0.8552899360656738,0.9401136040687561,0.9958447813987732,0.8412703709336626,Unknown,UNDERWATER_RELIABILITY_HYPOTHESIS,Unknown
