sequence,raw_index,queries,B_s,C_raw_s,preprocess_s,forward_gpu_s,backward_gpu_s,restore_transfer_s,peak_allocated_bytes,peak_reserved_bytes,network_height,network_width,sampling_s,fb_checks_s
A08,2819,2,0.047587564040441066,0.0021266299881972373,0.011899670993443578,0.13086141197709367,0.13004834699677303,0.004239428963046521,312287232,427819008,304,484,0.0002138240379281342,9.333196794614196e-05
A08,2820,1,0.04789769003400579,0.0019053959986194968,0.012964049994479865,0.13099769497057423,0.12993358500534669,0.004675866977777332,312287232,427819008,304,484,0.00019918399630114436,8.903199341148138e-05
A08,2822,1,0.051196491986047477,0.0019070350099354982,0.011358460993506014,0.13006817700807005,0.12994698499096557,0.004381040984299034,312287232,427819008,304,484,0.0002057839883491397,8.842098759487271e-05
A08,2823,1,0.050421467050909996,0.0019005250069312751,0.016143420012667775,0.13055019604507834,0.13032788201235235,0.004231508006341755,312287232,427819008,304,484,0.0001970430021174252,8.80919978953898e-05
A08,2824,1,0.05028903397032991,0.001960887049790472,0.012395759986247867,0.12976491096196696,0.1302797520183958,0.004715377988759428,312287232,427819008,304,484,0.00019596400670707226,9.136099833995104e-05
A08,2825,1,0.05132789397612214,0.0019117459887638688,0.012655074999202043,0.12866061204113066,0.1285799000179395,0.005839958030264825,312287232,427819008,304,484,0.00021608395036309958,0.00010322104208171368
A08,2826,2,0.050391715951263905,0.002477505011484027,0.015340136014856398,0.12909153901273385,0.12874118296895176,0.005376270040869713,312287232,427819008,304,484,0.0002071739872917533,9.16720018722117e-05
A08,2827,2,0.04942346800817177,0.0020219680154696107,0.011832249001599848,0.13007880799705163,0.13065271900268272,0.004428591055329889,312287232,427819008,304,484,0.00020626402692869306,9.093194967135787e-05
A08,2828,1,0.049094292044173926,0.0028434430132620037,0.013764575007371604,0.13007874798495322,0.12998060596873984,0.004342711064964533,312287232,427819008,304,484,0.00019905302906408906,8.852203609421849e-05
A08,2829,1,0.05098030803492293,0.0018595739966258407,0.011673006985802203,0.1307242299662903,0.1299449849757366,0.004337430989835411,312287232,427819008,304,484,0.00020123296417295933,8.826196426525712e-05
A08,2834,1,0.05061813100473955,0.0024637249880470335,0.011405283003114164,0.1303521129884757,0.12969801999861374,0.004285501025151461,312287232,427819008,304,484,0.000194674008525908,8.85319896042347e-05
A08,2856,1,0.05335060297511518,0.0018937949789687991,0.012474601971916854,0.1293137239990756,0.12879628402879462,0.0056889449479058385,312287232,427819008,304,484,0.0002028039889410138,9.16309654712677e-05
A08,2861,2,0.0508868649485521,0.0035005559911951423,0.012390160001814365,0.1296582089853473,0.13050318497698754,0.004282260953914374,312287232,427819008,304,484,0.00020640395814552903,9.603099897503853e-05
A08,2862,1,0.04985738702816889,0.0019355359836481512,0.012832209002226591,0.13061870698584244,0.13024967099772766,0.004183037031907588,312287232,427819008,304,484,0.00019501300994306803,8.997198892757297e-05
A08,2863,1,0.04784710897365585,0.001899614988360554,0.013426568999420851,0.1294319560402073,0.1288361549959518,0.005566812993492931,312287232,427819008,304,484,0.00019786402117460966,8.923199493438005e-05
A08,2864,1,0.048543571960181,0.0019003849592991173,0.01276123698335141,0.1287294229841791,0.1299249639851041,0.004185068013612181,312287232,427819008,304,484,0.00019508396508172154,8.735200390219688e-05
A08,2865,1,0.04989591700723395,0.0019197849906049669,0.01229680801043287,0.13069705897942185,0.13006972800940275,0.004053186043165624,312287232,427819008,304,484,0.0001994240446947515,8.811196312308311e-05
A08,2866,1,0.04860860400367528,0.0018570339889265597,0.012233807006850839,0.12962997000431642,0.13007360795745626,0.004737348004709929,312287232,427819008,304,484,0.00019495398737490177,8.847098797559738e-05
A08,2867,1,0.04809791297884658,0.001971416990272701,0.012844978016801178,0.12847742799203843,0.13024237001081929,0.0040309050236828625,312287232,427819008,304,484,0.00019259395776316524,9.114202111959457e-05
A08,2868,1,0.048672934994101524,0.0018742740503512323,0.011587844986934215,0.13025495101464912,0.1305237360065803,0.0040822759619913995,312287232,427819008,304,484,0.00019298400729894638,8.804199751466513e-05
A08,2869,1,0.0476093550096266,0.0018915249966084957,0.012570214981678873,0.1289635770372115,0.1287508829846047,0.00614946405403316,312287232,427819008,304,484,0.00022730400087311864,8.964102016761899e-05
A08,2870,2,0.049410088977310807,0.0021033089724369347,0.012387999973725528,0.12992162501905113,0.13034423196222633,0.0041916079935617745,312287232,427819008,304,484,0.00021104398183524609,9.310099994763732e-05
A08,2871,2,0.04866009496618062,0.0019163149991072714,0.012837499030865729,0.13005979801528156,0.1309953949530609,0.004433711990714073,312287232,427819008,304,484,0.00021379400277510285,9.588198736310005e-05
A08,2872,1,0.049699484021402895,0.0019447669619694352,0.01215844601392746,0.13025220105191693,0.13032466196455061,0.0041595069924369454,312287232,427819008,304,484,0.00019662303384393454,8.716201409697533e-05
A08,2873,1,0.048290577018633485,0.0019250560435466468,0.012875769985839725,0.1292718129698187,0.12887161603430286,0.005258876946754754,312287232,427819008,304,484,0.00020113401114940643,9.619200136512518e-05
A08,2875,1,0.04742980201262981,0.0017787530086934566,0.012922360037919134,0.1294246949837543,0.12949661602033302,0.004730108950752765,312287232,427819008,304,484,0.00020026398124173284,9.204098023474216e-05
A08,2881,1,0.04783459997270256,0.0019119459902867675,0.012744036968797445,0.13072774995816872,0.13088923401664943,0.004110546957235783,312287232,427819008,304,484,0.0002084840089082718,8.733203867450356e-05
A08,2882,1,0.05123733199434355,0.0019557560444809496,0.012225106998812407,0.13079069997183979,0.13098187500145286,0.004119446035474539,312287232,427819008,304,484,0.0001954839681275189,8.802203228697181e-05
A08,2883,1,0.04791581002064049,0.0018912350060418248,0.013296117016579956,0.13044785399688408,0.1308457120321691,0.004143456986639649,312287232,427819008,304,484,0.00019449403043836355,8.83920001797378e-05
A08,2884,1,0.05027933401288465,0.0018511650268919766,0.01278997800545767,0.1309397440054454,0.1298456639633514,0.0044412119896151125,312287232,427819008,304,484,0.00019283400615677238,9.15509881451726e-05
A08,2885,1,0.048023392038885504,0.0018845260492525995,0.012920200009830296,0.12936915503814816,0.13052070600679144,0.0041926580597646534,312287232,427819008,304,484,0.00019362301100045443,8.759199408814311e-05
A08,2886,1,0.047628264990635216,0.0018612950225360692,0.012649304990191013,0.13053850701544434,0.1306288680061698,0.004040515050292015,312287232,427819008,304,484,0.00019141403026878834,8.67210328578949e-05
A08,2887,2,0.0477178770233877,0.0019275950035080314,0.013226896990090609,0.13121726899407804,0.13019684999017045,0.00403984502190724,312287232,427819008,304,484,0.0002052040072157979,9.40409954637289e-05
A08,2888,1,0.04757560504367575,0.001885725010652095,0.01285300898598507,0.12973798101302236,0.12981154303997755,0.006053612974938005,312287232,427819008,304,484,0.0002136740367859602,0.00010697200195863843
A08,2889,1,0.05069163197185844,0.00210123899159953,0.012938161031343043,0.12911646900465712,0.13057131704408675,0.004322191001847386,312287232,427819008,304,484,0.00019909394904971123,8.94310069270432e-05
A08,2890,2,0.05120491195702925,0.0021287599811330438,0.011142736999318004,0.1309101029764861,0.1304137340048328,0.004450823005754501,312287232,427819008,304,484,0.00022316403919830918,9.345094440504909e-05
A08,2891,2,0.048531881999224424,0.0019362570019438863,0.012401049956679344,0.1304010829771869,0.1303140620002523,0.004453812958672643,312287232,427819008,304,484,0.00020977400708943605,9.216199396178126e-05
A08,2892,1,0.04929711599834263,0.001874065026640892,0.014086620998568833,0.13033973303390667,0.13110705697908998,0.00432449096115306,312287232,427819008,304,484,0.00019963399972766638,8.845201227813959e-05
A08,2893,1,0.04848159197717905,0.001882355019915849,0.014050581026822329,0.13137654203455895,0.13074069999856874,0.004215437977109104,312287232,427819008,304,484,0.00019618304213508964,8.820201037451625e-05
A08,2894,1,0.05054695002036169,0.0018931750091724098,0.012805638019926846,0.13056306703947484,0.13061585801187903,0.0043181609944440424,312287232,427819008,304,484,0.00020034395856782794,8.905102731660008e-05
A08,2899,1,0.047409871011041105,0.0019256859668530524,0.013674014015123248,0.12945477600442246,0.1309037729515694,0.004145378014072776,312287232,427819008,304,484,0.0001944730174727738,8.880201494321227e-05
H02,1,20,0.04166464396985248,0.0019303459557704628,0.019099085999187082,0.09078367700567469,0.0863333250163123,0.002442725992295891,260020224,427819008,256,320,0.00022090401034802198,0.00011575198732316494
H02,2,20,0.04250420001335442,0.001958695997018367,0.007078021008055657,0.0724020570050925,0.07400649599730968,0.002398193988483399,260020224,427819008,256,320,0.0002122239675372839,9.970203973352909e-05
H02,3,15,0.04210963303921744,0.0017357120523229241,0.006964758969843388,0.07224597304593772,0.07433892198605463,0.002367104054428637,260020224,427819008,256,320,0.00021977402502670884,9.634200250729918e-05
H02,4,13,0.0457558209891431,0.00185990403406322,0.006991949980147183,0.07253416802268475,0.07235719502205029,0.0036462080315686762,260020224,427819008,256,320,0.00021071400260552764,9.549100650474429e-05
H02,5,16,0.04213692300254479,0.0017880630330182612,0.007049851003102958,0.0724471970461309,0.07386076299007982,0.0025710079935379326,260020224,427819008,256,320,0.00021676404867321253,9.780196705833077e-05
H02,6,16,0.043529649963602424,0.0017956230440177023,0.007946867030113935,0.07250453799497336,0.0726125100045465,0.0036525369505397975,260020224,427819008,256,320,0.00021474401000887156,9.707198478281498e-05
H02,7,12,0.0419538400019519,0.0015319290105253458,0.007132893020752817,0.07243571599246934,0.07249394804239273,0.003698229033034295,260020224,427819008,256,320,0.00020997400861233473,9.545200737193227e-05
H02,8,18,0.044683449959848076,0.001988706993870437,0.008019329980015755,0.07410491799237207,0.072660910023842,0.0024144650087691844,260020224,427819008,256,320,0.00021137401927262545,9.932200191542506e-05
H02,9,15,0.04179791599744931,0.0016439110040664673,0.007150493038352579,0.07259673898806795,0.07393085403600708,0.0034311540075577796,260020224,427819008,256,320,0.0002089339541271329,9.603198850527406e-05
H02,10,16,0.04155908297980204,0.0017886929563246667,0.0066320530022494495,0.07324535096995533,0.07364880898967385,0.0027727910201065242,260020224,427819008,256,320,0.0002143240417353809,9.73119749687612e-05
H02,11,18,0.04185332800261676,0.0018825959996320307,0.0070512910024262965,0.07271473197033629,0.07387685298454016,0.0027648209361359477,260020224,427819008,256,320,0.00021639402257278562,9.791203774511814e-05
H02,12,17,0.04205924103735015,0.0018190540140494704,0.006882348039653152,0.07296012702863663,0.0747377990046516,0.0025696969823911786,260020224,427819008,256,320,0.0002218549489043653,9.770097676664591e-05
H02,13,12,0.042319166008383036,0.0015716489870101213,0.009004727005958557,0.0745933770085685,0.07264368096366525,0.0027407309389673173,260020224,427819008,256,320,0.0002034630160778761,9.48219676502049e-05
H02,14,11,0.042528461024630815,0.0015878399717621505,0.0070644019870087504,0.0724611469777301,0.0732640220085159,0.002550806966610253,260020224,427819008,256,320,0.0002147839986719191,9.497103746980429e-05
H02,15,13,0.04504184698453173,0.001740852021612227,0.006883267022203654,0.07259321998571977,0.0726339709945023,0.0035915959742851555,260020224,427819008,256,320,0.00021062401356175542,9.691098239272833e-05
H02,16,10,0.04576336999889463,0.001500297978054732,0.006493199965916574,0.07408177695469931,0.07254844903945923,0.0027130500529892743,260020224,427819008,256,320,0.00021218397887423635,9.608198888599873e-05
H02,17,12,0.04447258700383827,0.0016882710042409599,0.006965529988519847,0.07298395701218396,0.0725228869705461,0.003740888962056488,260020224,427819008,256,320,0.0002281439956277609,0.00010863196803256869
H02,18,14,0.0454318139818497,0.0018554750131443143,0.006876918021589518,0.07230348297161981,0.07396218500798568,0.002841851965058595,260020224,427819008,256,320,0.00024847500026226044,9.93710127659142e-05
H02,19,5,0.0455235069966875,0.0012925040209665895,0.008434967021457851,0.07399417599663138,0.07325805199798197,0.0027285509859211743,260020224,427819008,256,320,0.0002197540015913546,9.326200233772397e-05
H02,20,11,0.045386584009975195,0.0015824289876036346,0.007064790988806635,0.07237932604039088,0.0726418899721466,0.0026668799109756947,260020224,427819008,256,320,0.00021811400074511766,0.00010102201486006379
H02,21,7,0.04617967898957431,0.001463937049265951,0.006972849019803107,0.07283706497400999,0.07405093702254817,0.002656119002494961,260020224,427819008,256,320,0.00020928401499986649,9.428104385733604e-05
H02,22,11,0.04538662399863824,0.001616950030438602,0.006970339978579432,0.07257781899534166,0.07398515497334301,0.0024068650091066957,260020224,427819008,256,320,0.0002062430139631033,9.487196803092957e-05
H02,23,7,0.04239733802387491,0.001398746040649712,0.007085621997248381,0.07275527203455567,0.0740966479643248,0.0025255269720219076,260020224,427819008,256,320,0.00021204398944973946,9.44519997574389e-05
H02,24,8,0.04257073102053255,0.001498867990449071,0.007263774983584881,0.07314400002360344,0.07394008396659046,0.002403895021416247,260020224,427819008,256,320,0.0002059240359812975,9.4162009190768e-05
H02,25,11,0.04260019300272688,0.001593780005350709,0.006872048019431531,0.07241922698449343,0.0737086309818551,0.0027513300301507115,260020224,427819008,256,320,0.0002187240170314908,9.652198059484363e-05
H02,26,16,0.0425822309916839,0.0018911960069090128,0.007223933993373066,0.07324948196765035,0.07368914998369291,0.002710329950787127,260020224,427819008,256,320,0.00021693401504307985,9.783200221136212e-05
H02,27,12,0.04211821296485141,0.0016990220174193382,0.007134912011679262,0.07268196198856458,0.07423210999695584,0.0025366469635628164,260020224,427819008,256,320,0.00021355401258915663,9.602197678759694e-05
H02,28,9,0.04646911396412179,0.0015398379764519632,0.0070578299928456545,0.07279002398718148,0.073339523980394,0.003955002990551293,260020224,427819008,256,320,0.0002192240208387375,9.690196020528674e-05
H02,29,14,0.04258138098521158,0.0018108339863829315,0.007048490981105715,0.0726260999799706,0.07366259000264108,0.002712789981160313,260020224,427819008,256,320,0.00021132401889190078,9.613099973648787e-05
H02,30,12,0.042728063999675214,0.0017165819881483912,0.0070939320139586926,0.07262335100676864,0.07388530403841287,0.002938124001957476,260020224,427819008,256,320,0.00021658401237800717,9.660102659836411e-05
H02,31,16,0.04461789899505675,0.001960775989573449,0.007456079008989036,0.0726110699470155,0.07412237796233967,0.0026565089938230813,260020224,427819008,256,320,0.0002234839485026896,9.964196942746639e-05
H02,32,7,0.04460767999989912,0.0015248379786498845,0.00621714600129053,0.07283655402716249,0.07370095001533628,0.0025309280026704073,260020224,427819008,256,320,0.00021539401495829225,9.47610242292285e-05
H02,33,10,0.04257704201154411,0.0015640690107829869,0.0077282440033741295,0.07330165302846581,0.07310508901719004,0.0027359609957784414,260020224,427819008,256,320,0.00021357397781684995,9.806198067963123e-05
H02,34,7,0.04533856298075989,0.0014419459621421993,0.007547160028479993,0.07404849701561034,0.07276065199403092,0.0024828859604895115,260020224,427819008,256,320,0.00020826398395001888,9.474199032410979e-05
H02,35,4,0.0452226210036315,0.0012589439866133034,0.008009569020941854,0.07258539000758901,0.07311880902852863,0.0026280389865860343,260020224,427819008,256,320,0.00021795398788526654,9.22619947232306e-05
H02,36,7,0.04618776898132637,0.0014499860117211938,0.009091638959944248,0.07244164700387046,0.0726668710121885,0.0037323900614865124,260020224,427819008,256,320,0.0002060040133073926,9.246199624612927e-05
H02,37,4,0.04453933803597465,0.0011924520367756486,0.006784916971810162,0.07238391501596197,0.07365594897419214,0.002707391045987606,260020224,427819008,256,320,0.00020836404291912913,9.331200271844864e-05
H02,38,8,0.04392915702192113,0.0014480370446108282,0.006886846967972815,0.07275352301076055,0.07383140199817717,0.002669840003363788,260020224,427819008,256,320,0.0002089629997499287,9.397196117788553e-05
H02,39,9,0.04400244902353734,0.0015303579857572913,0.007145142997615039,0.07274409203091636,0.07426086999475956,0.002470135979820043,260020224,427819008,256,320,0.00021311402088031173,9.434198727831244e-05
H02,40,11,0.042547821009065956,0.0016090100398287177,0.007127713004592806,0.07327985198935494,0.0738821939448826,0.0024348749429918826,260020224,427819008,256,320,0.00021574401762336493,9.659194620326161e-05
H02,41,13,0.043855176016222686,0.0017478629597462714,0.007463588961400092,0.07247955800266936,0.07389442401472479,0.0025343470624648035,260020224,427819008,256,320,0.00022357399575412273,9.754201164469123e-05
H02,42,13,0.0430503609823063,0.001817373966332525,0.0073952070088125765,0.07251433801138774,0.07335147401317954,0.0037673499900847673,260020224,427819008,256,320,0.0002234040293842554,9.754195343703032e-05
H02,43,10,0.04447539697866887,0.0016685610171407461,0.007144283037632704,0.07380678202025592,0.07256117800716311,0.0024262359947897494,260020224,427819008,256,320,0.0002090740017592907,9.731203317642212e-05
H02,44,8,0.04417028202442452,0.0015110670356079936,0.00692706904374063,0.07257333898451179,0.07299853704171255,0.002417453972157091,260020224,427819008,256,320,0.00021278398344293237,9.408098412677646e-05
H02,45,11,0.043070040992461145,0.0016901009948924184,0.007623790996149182,0.07293940597446635,0.07268569100415334,0.002393294998910278,260020224,427819008,256,320,0.00021175399888306856,9.52710397541523e-05
H02,46,11,0.042709214030765,0.0016537010087631643,0.007027769985143095,0.07511019700905308,0.07292041601613164,0.0025377270067110658,260020224,427819008,256,320,0.00022204400738701224,9.736203355714679e-05
H02,47,11,0.04501872695982456,0.0016377599677070975,0.007145523035433143,0.07279556395951658,0.07359425799222663,0.0027526510530151427,260020224,427819008,256,320,0.00021106400527060032,9.736197534948587e-05
H02,48,9,0.04515774903120473,0.0015642590005882084,0.0074338779668323696,0.07269469101447612,0.07432452205102891,0.002482765994500369,260020224,427819008,256,320,0.00021166400983929634,9.520095773041248e-05
H02,49,10,0.04237276699859649,0.001649040961638093,0.007669102982617915,0.07320830097887665,0.0741171280387789,0.0023979039979167283,260020224,427819008,256,320,0.00022067403187975287,9.615201270207763e-05
H02,50,12,0.04246480902656913,0.0017013420001603663,0.007219954044558108,0.0728403539978899,0.07452109595760703,0.00242417398840189,260020224,427819008,256,320,0.0002054939977824688,9.492202661931515e-05
H02,51,9,0.04272542300168425,0.0015762700350023806,0.0069554499932564795,0.07271498203044757,0.07477414002642035,0.0025926890084519982,260020224,427819008,256,320,0.00021714402828365564,9.671197040006518e-05
H02,52,7,0.045556686993222684,0.0014785579987801611,0.007125351985450834,0.0728187239728868,0.07360495801549405,0.002425134996883571,260020224,427819008,256,320,0.000208493962418288,9.375199442729354e-05
H02,53,13,0.04358682001475245,0.0017620630096644163,0.0072908359579741955,0.07275444304104894,0.07389819400850683,0.002548266958910972,260020224,427819008,256,320,0.0002192240208387375,9.691197192296386e-05
H02,54,13,0.04431953403400257,0.0018646050011739135,0.007022580015473068,0.07251248898683116,0.07258572999853641,0.0037016290589235723,260020224,427819008,256,320,0.00021779397502541542,9.636202594265342e-05
H02,55,5,0.045228191011119634,0.0013630749890580773,0.006912957993336022,0.07364384905667976,0.07282742398092523,0.002825763018336147,260020224,427819008,256,320,0.0002144839963875711,9.662198135629296e-05
H02,56,8,0.0451829910161905,0.0015403379802592099,0.0071775830001570284,0.07467451796401292,0.07282287400448695,0.0023805240052752197,260020224,427819008,256,320,0.00020853400928899646,9.397196117788553e-05
H02,57,9,0.04261588299414143,0.0015487690106965601,0.006894557038322091,0.07404922705609351,0.07253472902812064,0.002566917974036187,260020224,427819008,256,320,0.00021553400438278913,9.58419987000525e-05
H02,58,2,0.04425783205078915,0.0012057130225002766,0.008086021000053734,0.07297351700253785,0.07317574002081528,0.0024260449572466314,260020224,427819008,256,320,0.00020357401808723807,9.045202750712633e-05
H02,59,5,0.04632443096488714,0.0013175940257497132,0.007964027987327427,0.07252394902752712,0.07284805399831384,0.0024777870276011527,260020224,427819008,256,320,0.0002093039802275598,9.4012008048594e-05
H02,60,7,0.043341636017430574,0.0014528570463880897,0.007070051971822977,0.07269901200197637,0.07286482502240688,0.0028800939908251166,260020224,427819008,256,320,0.00021318398648872972,9.564199717715383e-05
H02,61,5,0.048200776043813676,0.0013038539909757674,0.006942699023056775,0.07258726900909096,0.07412236800882965,0.002451546082738787,260020224,427819008,256,320,0.0002089940244331956,9.28519875742495e-05
H02,62,3,0.042659603990614414,0.0011929920292459428,0.00689933798275888,0.07265347003703937,0.0737655819975771,0.0027081400039605796,260020224,427819008,256,320,0.00021535396808758378,9.279197547584772e-05
H02,63,2,0.043459488020744175,0.0011550210183486342,0.007220414001494646,0.07371132000116631,0.07383673300500959,0.002774191030766815,260020224,427819008,256,320,0.00020377401961013675,9.104196215048432e-05
H02,64,4,0.043425057956483215,0.0012808829778805375,0.0071098419721238315,0.0728085029986687,0.07517833798192441,0.00299762497888878,260020224,427819008,256,320,0.00021866400493308902,9.698199573904276e-05
H02,65,8,0.04580391198396683,0.001507547975052148,0.006279956956859678,0.0732365120202303,0.07417979900492355,0.002821113041136414,260020224,427819008,256,320,0.00022688403259962797,9.608198888599873e-05
H02,66,6,0.04490004398394376,0.0013987760175950825,0.0065497009782120585,0.0726888719946146,0.0727772630052641,0.003122457943391055,260020224,427819008,256,320,0.0002166839549317956,9.601202327758074e-05
H02,67,7,0.04516481899190694,0.001483328000176698,0.006969109002966434,0.07383322203531861,0.07349916599923745,0.0029691759846173227,260020224,427819008,256,320,0.00021524401381611824,9.467196650803089e-05
H02,68,8,0.04385599499801174,0.001517148979473859,0.007175693986937404,0.07365529902745038,0.07255176798207685,0.0028052920242771506,260020224,427819008,256,320,0.00021429400658234954,9.502196917310357e-05
H02,69,8,0.04622727900277823,0.0015305080451071262,0.006885239039547741,0.07427241100231186,0.07264883100287989,0.0027557319845072925,260020224,427819008,256,320,0.0002158739953301847,9.846198372542858e-05
H02,70,4,0.04687820200342685,0.001334135013166815,0.00718369398964569,0.07251776801422238,0.07257484900765121,0.0034146239631809294,260020224,427819008,256,320,0.00021356402430683374,9.826099267229438e-05
H02,71,4,0.044454936985857785,0.0012791339540854096,0.006920308980625123,0.07266932999482378,0.07371643098304048,0.002913523931056261,260020224,427819008,256,320,0.0002126640174537897,9.526102803647518e-05
H02,72,4,0.047066834988072515,0.0012355329818092287,0.007065622019581497,0.0728448239970021,0.07427971099969,0.002536407031584531,260020224,427819008,256,320,0.00020698399748653173,9.415199747309089e-05
H02,73,3,0.04262629302684218,0.0011677820002660155,0.00736360700102523,0.07242818700615317,0.0740248269867152,0.0026503889821469784,260020224,427819008,256,320,0.0002108339685946703,9.324098937213421e-05
H02,74,7,0.048985889996401966,0.0014799479977227747,0.00676136597758159,0.0727712829830125,0.07438441301928833,0.0024865359882824123,260020224,427819008,256,320,0.00022397399879992008,9.597197640687227e-05
H02,75,7,0.04430078301811591,0.0014445270062424242,0.007182463014032692,0.07370803999947384,0.07305942795937881,0.0027992030372843146,260020224,427819008,256,320,0.00021363398991525173,9.465200128033757e-05
H02,76,5,0.042627291986718774,0.0013100149808451533,0.007217373989988118,0.07402568601537496,0.07273377204546705,0.002782911993563175,260020224,427819008,256,320,0.00021181395277380943,9.36519936658442e-05
H02,77,4,0.04385766596533358,0.0013388240477070212,0.0077132940059527755,0.07422265002969652,0.0727179020177573,0.002613488060887903,260020224,427819008,256,320,0.00021277397172525525,9.337195660918951e-05
H02,78,2,0.04220786498626694,0.0011729319812729955,0.007381547009572387,0.07234677497763187,0.0734276159782894,0.0026214690296910703,260020224,427819008,256,320,0.00022310396889224648,9.632197907194495e-05
H02,79,2,0.043094001011922956,0.001202781975734979,0.007277984987013042,0.0741881100111641,0.07268332102103159,0.002723919984418899,260020224,427819008,256,320,0.00020979298278689384,9.331200271844864e-05
H02,80,5,0.04266215401003137,0.0013503649970516562,0.00660727295326069,0.07274114299798384,0.07395746500696987,0.002453925961162895,260020224,427819008,256,320,0.00022675399668514729,0.0001011720160022378
H02,81,7,0.04523179103853181,0.0014833880122750998,0.007129813020583242,0.07392261398490518,0.07330537302186713,0.0027467110194265842,260020224,427819008,256,320,0.00021395401563495398,9.583099745213985e-05
H02,82,8,0.04219492501579225,0.001494687981903553,0.007201253029052168,0.07291108596837148,0.07268957199994475,0.003888120991177857,260020224,427819008,256,320,0.00021728500723838806,9.706104174256325e-05
H02,83,5,0.04380336502799764,0.001305773970670998,0.007128722034394741,0.07427031098632142,0.07286093500442803,0.002869542920961976,260020224,427819008,256,320,0.00021233403822407126,9.495101403445005e-05
H02,84,3,0.042722375015728176,0.0012584840296767652,0.007719293993432075,0.0740673880209215,0.07302682800218463,0.0024561050231568515,260020224,427819008,256,320,0.0002035140059888363,9.210099233314395e-05
H02,85,6,0.04594562400598079,0.0014542769640684128,0.007623712008353323,0.07544131204485893,0.07251135801197961,0.003999113978352398,260020224,427819008,256,320,0.0002976160030812025,0.00011599197750911117
H02,86,5,0.04631165094906464,0.0014741269988007843,0.00675745599437505,0.07298700598767027,0.07353613700252026,0.0025895280414260924,260020224,427819008,256,320,0.00021063396707177162,9.46119544096291e-05
H02,87,7,0.04935037699760869,0.001526039035525173,0.008015558996703476,0.07276269199792296,0.07268661097623408,0.002903283981140703,260020224,427819008,256,320,0.0002166139893233776,9.754201164469123e-05
H02,88,5,0.04694238200318068,0.0013734860112890601,0.007171352976001799,0.07319517998257652,0.07451398501871154,0.0027290810248814523,260020224,427819008,256,320,0.00021435401868075132,9.921198943629861e-05
H02,89,10,0.04308051097905263,0.0017050720052793622,0.007211453979834914,0.07278312201378867,0.07410632801475003,0.0026491889730095863,260020224,427819008,256,320,0.00021750404266640544,9.869196219369769e-05
H02,90,10,0.04685853101545945,0.001981156994588673,0.0076891129720024765,0.07450618495931849,0.07363352895481512,0.002896423975471407,260020224,427819008,256,320,0.00021771399769932032,9.753199992701411e-05
H02,91,12,0.045345322985667735,0.0017679729498922825,0.006708674016408622,0.07261378999100998,0.07434428198030218,0.002788610989227891,260020224,427819008,256,320,0.00022385403281077743,9.712198516353965e-05
H02,92,12,0.04570994997629896,0.0017990340129472315,0.0074861079920083284,0.0737651819945313,0.0732729320297949,0.0030975479749031365,260020224,427819008,256,320,0.0002192149986512959,9.773101191967726e-05
H02,93,8,0.04456064902478829,0.0015558780287392437,0.006599952990654856,0.07390056399162859,0.0728624050389044,0.002683120022993535,260020224,427819008,256,320,0.00021520396694540977,9.931204840540886e-05
H02,94,11,0.044571098987944424,0.0016804509796202183,0.007214115001261234,0.07278247299836949,0.07281094300560653,0.0031648590229451656,260020224,427819008,256,320,0.0002234139828942716,9.823200525715947e-05
H02,95,8,0.04502007702831179,0.0014714369899593294,0.007142652990296483,0.07271950301947072,0.07342521497048438,0.0027808109880425036,260020224,427819008,256,320,0.0002112039946950972,9.48410015553236e-05
H02,96,6,0.04645748296752572,0.0014674770063720644,0.0072102039703167975,0.07285585399949923,0.07440355396829545,0.002559787069913,260020224,427819008,256,320,0.00021194404689595103,9.335199138149619e-05
H02,97,11,0.04455713799688965,0.0017123619909398258,0.007463957997970283,0.07466111797839403,0.0730847489903681,0.0027144509949721396,260020224,427819008,256,320,0.0002151440130546689,9.721197420731187e-05
H02,98,5,0.04333685600431636,0.001344714022707194,0.0071235920186154544,0.07418167003197595,0.07290278602158651,0.0024511939845979214,260020224,427819008,256,320,0.00021171296248212457,9.718199726194143e-05
H02,99,11,0.04563305800547823,0.001963506976608187,0.008620510052423924,0.07293602603022009,0.07462753698928282,0.003039908071514219,260020224,427819008,256,320,0.0002346640103496611,0.00011049199383705854
H02,100,9,0.04500845697475597,0.0015893990057520568,0.007313646026887,0.07265607098815963,0.07435992296086624,0.0025226560537703335,260020224,427819008,256,320,0.00021192396525293589,9.586202213540673e-05
H02,101,8,0.045549547008704394,0.0019214150379411876,0.007502069987822324,0.07390995399327949,0.07296013698214665,0.0029396539903245866,260020224,427819008,256,320,0.00021583400666713715,9.84719954431057e-05
H02,102,3,0.046640046988613904,0.0012595339794643223,0.0076272820006124675,0.07382590201450512,0.07289297599345446,0.0024544260231778026,260020224,427819008,256,320,0.0002065430162474513,9.21820173971355e-05
H02,103,10,0.04550204600673169,0.001562428951729089,0.007133282022550702,0.07404089701594785,0.07291912601795048,0.0027534409309737384,260020224,427819008,256,320,0.00021394400391727686,9.640201460570097e-05
H02,104,11,0.04435507400194183,0.0017272219993174076,0.007219614984933287,0.07507902599172667,0.07293493603356183,0.0025065269437618554,260020224,427819008,256,320,0.0002209239755757153,9.850203059613705e-05
