candidate_id,window,trajectory_kind,role,repeat,metric,control,candidate_rmse_m,control_rmse_m,absolute_difference_m,relative_change_pct
A02_2800_3200,2800-3200,reconstructed,drop,1,ape_rmse_m,orb_only,0.077687000,0.077687000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,drop,1,rpe_rmse_m,orb_only,0.037684000,0.037684000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,drop,2,ape_rmse_m,orb_only,0.077687000,0.077687000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,drop,2,rpe_rmse_m,orb_only,0.037684000,0.037684000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,drop,3,ape_rmse_m,orb_only,0.077687000,0.077687000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,drop,3,rpe_rmse_m,orb_only,0.037684000,0.037684000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,drop,4,ape_rmse_m,orb_only,0.077687000,0.077687000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,drop,4,rpe_rmse_m,orb_only,0.037684000,0.037684000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,drop,1,ape_rmse_m,orb_only,0.066472000,0.066472000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,drop,1,rpe_rmse_m,orb_only,0.032750000,0.032750000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,drop,2,ape_rmse_m,orb_only,0.066472000,0.066472000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,drop,2,rpe_rmse_m,orb_only,0.032750000,0.032750000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,drop,3,ape_rmse_m,orb_only,0.066472000,0.066472000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,drop,3,rpe_rmse_m,orb_only,0.032750000,0.032750000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,drop,4,ape_rmse_m,orb_only,0.066472000,0.066472000,0.000000000,0.000000000
A02_2800_3200,2800-3200,online,drop,4,rpe_rmse_m,orb_only,0.032750000,0.032750000,0.000000000,0.000000000
A02_2800_3200,2800-3200,reconstructed,full_bridge_off,1,ape_rmse_m,orb_only,0.039773000,0.077687000,-0.037914000,-48.803532122
A02_2800_3200,2800-3200,reconstructed,full_bridge_off,1,rpe_rmse_m,orb_only,0.030266000,0.037684000,-0.007418000,-19.684746842
A02_2800_3200,2800-3200,reconstructed,full_bridge_off,2,ape_rmse_m,orb_only,0.039773000,0.077687000,-0.037914000,-48.803532122
A02_2800_3200,2800-3200,reconstructed,full_bridge_off,2,rpe_rmse_m,orb_only,0.030266000,0.037684000,-0.007418000,-19.684746842
A02_2800_3200,2800-3200,reconstructed,full_bridge_off,3,ape_rmse_m,orb_only,0.039773000,0.077687000,-0.037914000,-48.803532122
A02_2800_3200,2800-3200,reconstructed,full_bridge_off,3,rpe_rmse_m,orb_only,0.030266000,0.037684000,-0.007418000,-19.684746842
A02_2800_3200,2800-3200,reconstructed,full_bridge_off,4,ape_rmse_m,orb_only,0.039773000,0.077687000,-0.037914000,-48.803532122
A02_2800_3200,2800-3200,reconstructed,full_bridge_off,4,rpe_rmse_m,orb_only,0.030266000,0.037684000,-0.007418000,-19.684746842
A02_2800_3200,2800-3200,online,full_bridge_off,1,ape_rmse_m,orb_only,0.045073000,0.066472000,-0.021399000,-32.192502106
A02_2800_3200,2800-3200,online,full_bridge_off,1,rpe_rmse_m,orb_only,0.026021000,0.032750000,-0.006729000,-20.546564885
A02_2800_3200,2800-3200,online,full_bridge_off,2,ape_rmse_m,orb_only,0.045073000,0.066472000,-0.021399000,-32.192502106
A02_2800_3200,2800-3200,online,full_bridge_off,2,rpe_rmse_m,orb_only,0.026021000,0.032750000,-0.006729000,-20.546564885
A02_2800_3200,2800-3200,online,full_bridge_off,3,ape_rmse_m,orb_only,0.045073000,0.066472000,-0.021399000,-32.192502106
A02_2800_3200,2800-3200,online,full_bridge_off,3,rpe_rmse_m,orb_only,0.026021000,0.032750000,-0.006729000,-20.546564885
A02_2800_3200,2800-3200,online,full_bridge_off,4,ape_rmse_m,orb_only,0.045073000,0.066472000,-0.021399000,-32.192502106
A02_2800_3200,2800-3200,online,full_bridge_off,4,rpe_rmse_m,orb_only,0.026021000,0.032750000,-0.006729000,-20.546564885
A02_2800_3200,2800-3200,reconstructed,full_unbounded,1,ape_rmse_m,orb_only,0.090740000,0.077687000,0.013053000,16.802038951
A02_2800_3200,2800-3200,reconstructed,full_unbounded,1,rpe_rmse_m,orb_only,0.040364000,0.037684000,0.002680000,7.111771574
A02_2800_3200,2800-3200,reconstructed,full_unbounded,2,ape_rmse_m,orb_only,0.090740000,0.077687000,0.013053000,16.802038951
A02_2800_3200,2800-3200,reconstructed,full_unbounded,2,rpe_rmse_m,orb_only,0.040364000,0.037684000,0.002680000,7.111771574
A02_2800_3200,2800-3200,reconstructed,full_unbounded,3,ape_rmse_m,orb_only,0.090740000,0.077687000,0.013053000,16.802038951
A02_2800_3200,2800-3200,reconstructed,full_unbounded,3,rpe_rmse_m,orb_only,0.040364000,0.037684000,0.002680000,7.111771574
A02_2800_3200,2800-3200,reconstructed,full_unbounded,4,ape_rmse_m,orb_only,0.090740000,0.077687000,0.013053000,16.802038951
A02_2800_3200,2800-3200,reconstructed,full_unbounded,4,rpe_rmse_m,orb_only,0.040364000,0.037684000,0.002680000,7.111771574
A02_2800_3200,2800-3200,online,full_unbounded,1,ape_rmse_m,orb_only,0.076956000,0.066472000,0.010484000,15.772054399
A02_2800_3200,2800-3200,online,full_unbounded,1,rpe_rmse_m,orb_only,0.033014000,0.032750000,0.000264000,0.806106870
A02_2800_3200,2800-3200,online,full_unbounded,2,ape_rmse_m,orb_only,0.076956000,0.066472000,0.010484000,15.772054399
A02_2800_3200,2800-3200,online,full_unbounded,2,rpe_rmse_m,orb_only,0.033014000,0.032750000,0.000264000,0.806106870
A02_2800_3200,2800-3200,online,full_unbounded,3,ape_rmse_m,orb_only,0.076956000,0.066472000,0.010484000,15.772054399
A02_2800_3200,2800-3200,online,full_unbounded,3,rpe_rmse_m,orb_only,0.033014000,0.032750000,0.000264000,0.806106870
A02_2800_3200,2800-3200,online,full_unbounded,4,ape_rmse_m,orb_only,0.076956000,0.066472000,0.010484000,15.772054399
A02_2800_3200,2800-3200,online,full_unbounded,4,rpe_rmse_m,orb_only,0.033014000,0.032750000,0.000264000,0.806106870
A02_2800_3200,2800-3200,reconstructed,full,1,ape_rmse_m,orb_only,0.023321000,0.077687000,-0.054366000,-69.980820472
A02_2800_3200,2800-3200,reconstructed,full,1,rpe_rmse_m,orb_only,0.021781000,0.037684000,-0.015903000,-42.200934083
A02_2800_3200,2800-3200,reconstructed,full,1,ape_rmse_m,full_unbounded,0.023321000,0.090740000,-0.067419000,-74.299096319
A02_2800_3200,2800-3200,reconstructed,full,1,rpe_rmse_m,full_unbounded,0.021781000,0.040364000,-0.018583000,-46.038549202
A02_2800_3200,2800-3200,reconstructed,full,2,ape_rmse_m,orb_only,0.023321000,0.077687000,-0.054366000,-69.980820472
A02_2800_3200,2800-3200,reconstructed,full,2,rpe_rmse_m,orb_only,0.021781000,0.037684000,-0.015903000,-42.200934083
A02_2800_3200,2800-3200,reconstructed,full,2,ape_rmse_m,full_unbounded,0.023321000,0.090740000,-0.067419000,-74.299096319
A02_2800_3200,2800-3200,reconstructed,full,2,rpe_rmse_m,full_unbounded,0.021781000,0.040364000,-0.018583000,-46.038549202
A02_2800_3200,2800-3200,reconstructed,full,3,ape_rmse_m,orb_only,0.023321000,0.077687000,-0.054366000,-69.980820472
A02_2800_3200,2800-3200,reconstructed,full,3,rpe_rmse_m,orb_only,0.021781000,0.037684000,-0.015903000,-42.200934083
A02_2800_3200,2800-3200,reconstructed,full,3,ape_rmse_m,full_unbounded,0.023321000,0.090740000,-0.067419000,-74.299096319
A02_2800_3200,2800-3200,reconstructed,full,3,rpe_rmse_m,full_unbounded,0.021781000,0.040364000,-0.018583000,-46.038549202
A02_2800_3200,2800-3200,reconstructed,full,4,ape_rmse_m,orb_only,0.023321000,0.077687000,-0.054366000,-69.980820472
A02_2800_3200,2800-3200,reconstructed,full,4,rpe_rmse_m,orb_only,0.021781000,0.037684000,-0.015903000,-42.200934083
A02_2800_3200,2800-3200,reconstructed,full,4,ape_rmse_m,full_unbounded,0.023321000,0.090740000,-0.067419000,-74.299096319
A02_2800_3200,2800-3200,reconstructed,full,4,rpe_rmse_m,full_unbounded,0.021781000,0.040364000,-0.018583000,-46.038549202
A02_2800_3200,2800-3200,online,full,1,ape_rmse_m,orb_only,0.022080000,0.066472000,-0.044392000,-66.783006379
A02_2800_3200,2800-3200,online,full,1,rpe_rmse_m,orb_only,0.018213000,0.032750000,-0.014537000,-44.387786260
A02_2800_3200,2800-3200,online,full,1,ape_rmse_m,full_unbounded,0.022080000,0.076956000,-0.054876000,-71.308280056
A02_2800_3200,2800-3200,online,full,1,rpe_rmse_m,full_unbounded,0.018213000,0.033014000,-0.014801000,-44.832495305
A02_2800_3200,2800-3200,online,full,2,ape_rmse_m,orb_only,0.022080000,0.066472000,-0.044392000,-66.783006379
A02_2800_3200,2800-3200,online,full,2,rpe_rmse_m,orb_only,0.018213000,0.032750000,-0.014537000,-44.387786260
A02_2800_3200,2800-3200,online,full,2,ape_rmse_m,full_unbounded,0.022080000,0.076956000,-0.054876000,-71.308280056
A02_2800_3200,2800-3200,online,full,2,rpe_rmse_m,full_unbounded,0.018213000,0.033014000,-0.014801000,-44.832495305
A02_2800_3200,2800-3200,online,full,3,ape_rmse_m,orb_only,0.022080000,0.066472000,-0.044392000,-66.783006379
A02_2800_3200,2800-3200,online,full,3,rpe_rmse_m,orb_only,0.018213000,0.032750000,-0.014537000,-44.387786260
A02_2800_3200,2800-3200,online,full,3,ape_rmse_m,full_unbounded,0.022080000,0.076956000,-0.054876000,-71.308280056
A02_2800_3200,2800-3200,online,full,3,rpe_rmse_m,full_unbounded,0.018213000,0.033014000,-0.014801000,-44.832495305
A02_2800_3200,2800-3200,online,full,4,ape_rmse_m,orb_only,0.022080000,0.066472000,-0.044392000,-66.783006379
A02_2800_3200,2800-3200,online,full,4,rpe_rmse_m,orb_only,0.018213000,0.032750000,-0.014537000,-44.387786260
A02_2800_3200,2800-3200,online,full,4,ape_rmse_m,full_unbounded,0.022080000,0.076956000,-0.054876000,-71.308280056
A02_2800_3200,2800-3200,online,full,4,rpe_rmse_m,full_unbounded,0.018213000,0.033014000,-0.014801000,-44.832495305
