timestamp,reference_valid,full_valid,drop_valid,klt_valid,common_valid,segment_id
1700604910.4781668,1,0,0,0,0,-1
1700604910.578167,1,0,0,0,0,-1
1700604910.6781669,1,0,0,0,0,-1
1700604910.7781668,1,0,0,0,0,-1
1700604910.8781669,1,0,0,0,0,-1
1700604910.9781668,1,0,0,0,0,-1
1700604911.078167,1,0,0,0,0,-1
1700604911.1781669,1,0,0,0,0,-1
1700604911.2781668,1,0,0,0,0,-1
1700604911.3781669,1,0,0,0,0,-1
1700604911.4781668,1,0,0,0,0,-1
1700604911.578167,1,0,0,0,0,-1
1700604911.6781669,1,0,0,0,0,-1
1700604911.7781668,1,0,0,0,0,-1
1700604911.8781669,1,0,0,0,0,-1
1700604911.9781668,1,0,0,0,0,-1
1700604912.078167,1,0,0,0,0,-1
1700604912.1781669,1,0,0,0,0,-1
1700604912.2781668,1,0,0,0,0,-1
1700604912.3781669,1,0,0,0,0,-1
1700604912.4781668,1,0,0,0,0,-1
1700604912.578167,1,0,0,0,0,-1
1700604912.6781669,1,0,0,0,0,-1
1700604912.7781668,1,0,0,0,0,-1
1700604912.8781669,1,0,0,0,0,-1
1700604912.9781668,1,0,0,0,0,-1
1700604913.078167,1,0,0,0,0,-1
1700604913.1781669,1,0,0,0,0,-1
1700604913.2781668,1,0,0,0,0,-1
1700604913.3781669,1,0,0,0,0,-1
1700604913.4781668,1,0,0,0,0,-1
1700604913.578167,1,0,0,0,0,-1
1700604913.6781669,1,0,0,0,0,-1
1700604913.7781668,1,0,0,0,0,-1
1700604913.8781669,1,0,0,0,0,-1
1700604913.9781668,1,0,0,0,0,-1
1700604914.078167,1,0,0,0,0,-1
1700604914.1781669,1,0,0,0,0,-1
1700604914.2781668,1,0,0,0,0,-1
1700604914.3781669,1,0,0,0,0,-1
1700604914.4781668,1,0,0,0,0,-1
1700604914.578167,1,0,0,0,0,-1
1700604914.6781669,1,0,0,0,0,-1
1700604914.7781668,1,0,0,0,0,-1
1700604914.8781669,1,0,0,0,0,-1
1700604914.9781668,1,0,0,0,0,-1
1700604915.078167,1,0,0,0,0,-1
1700604915.1781669,1,0,0,0,0,-1
1700604915.2781668,1,0,0,0,0,-1
1700604915.3781669,1,0,0,0,0,-1
1700604915.4781668,1,0,0,0,0,-1
1700604915.578167,1,0,0,0,0,-1
1700604915.6781669,1,0,0,0,0,-1
1700604915.7781668,1,0,0,0,0,-1
1700604915.8781669,1,0,0,0,0,-1
1700604915.9781668,1,0,0,0,0,-1
1700604916.078167,1,0,0,0,0,-1
1700604916.1781669,1,0,0,0,0,-1
1700604916.2781668,1,0,0,0,0,-1
1700604916.3781669,1,0,0,0,0,-1
1700604916.4781668,1,0,0,0,0,-1
