window,arm,arm_display,repeat,status,exit_code,init,poses,coverage,first_output_delay_s,expected_duration_s,failure_reason,run_dir,vio_csv,vins_log,frontend_metrics,feature_bag,feature_bag_sha256
h07_1660_1720,splg,SP+LG,1,FAIL,0,1,16,0.501115,1.450518,2.999641,COVERAGE_FAIL,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r1,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r1/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r1/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r1/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r1/features.bag,d286bedd222090d318a88bc52c78c38542c92ac1efecbdb3b8a3793b927c2492
h07_1660_1720,splg,SP+LG,2,FAIL,0,1,16,0.501115,1.450518,2.999641,COVERAGE_FAIL,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r2,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r2/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r2/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r2/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r1/features.bag,d286bedd222090d318a88bc52c78c38542c92ac1efecbdb3b8a3793b927c2492
h07_1660_1720,splg,SP+LG,3,FAIL,0,1,16,0.501115,1.450518,2.999641,COVERAGE_FAIL,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r3,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_h07_1660_1720_splg_r1/features.bag,d286bedd222090d318a88bc52c78c38542c92ac1efecbdb3b8a3793b927c2492
h07_1660_1720,xfeat_seed,XFeat-seed,1,FAIL,0,1,17,0.534561,1.350193,2.999641,COVERAGE_FAIL,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r1,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r1/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r1/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r1/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r1/features.bag,3df2775b1d80eb0ce542703f517653fc0eeaf255adbc4c585522e66c0e60046f
h07_1660_1720,xfeat_seed,XFeat-seed,2,FAIL,0,1,17,0.534561,1.350193,2.999641,COVERAGE_FAIL,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r2,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r2/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r2/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r2/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r1/features.bag,3df2775b1d80eb0ce542703f517653fc0eeaf255adbc4c585522e66c0e60046f
h07_1660_1720,xfeat_seed,XFeat-seed,3,FAIL,0,1,17,0.534561,1.350193,2.999641,COVERAGE_FAIL,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r3,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/aqualoc_real_vins/external_hybrid_xfeat_every2_fsbcv1_h07_1660_1720_xfeat_seed_r1/features.bag,3df2775b1d80eb0ce542703f517653fc0eeaf255adbc4c585522e66c0e60046f
mclab1_s60_d15,klt,KLT,1,PASS,0,1,140,0.927666,1.033828,14.983669,NONE,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r1,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r1/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r1/vins.log,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r1/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r1/features.bag,0f2b59a0468ef43444feb71db2dd1801d820603c4d4d16b00fdf5d1e2d196108
mclab1_s60_d15,klt,KLT,2,PASS,0,1,140,0.927666,1.033828,14.983669,NONE,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r2,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r2/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r2/vins.log,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r2/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r1/features.bag,0f2b59a0468ef43444feb71db2dd1801d820603c4d4d16b00fdf5d1e2d196108
mclab1_s60_d15,klt,KLT,3,PASS,0,1,140,0.927666,1.033828,14.983669,NONE,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r3,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_klt_every2_fsbcv1_mclab1_s60_d15_klt_r1/features.bag,0f2b59a0468ef43444feb71db2dd1801d820603c4d4d16b00fdf5d1e2d196108
mclab1_s60_d15,splg,SP+LG,1,PASS,0,1,132,0.874275,1.833821,14.983669,NONE,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r1,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r1/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r1/vins.log,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r1/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r1/features.bag,9f6be4027b1ad833add8b835ff22b828e3b406885efaced020c91ee8f914c09c
mclab1_s60_d15,splg,SP+LG,2,PASS,0,1,140,0.927666,1.033828,14.983669,NONE,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r2,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r2/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r2/vins.log,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r2/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r1/features.bag,9f6be4027b1ad833add8b835ff22b828e3b406885efaced020c91ee8f914c09c
mclab1_s60_d15,splg,SP+LG,3,PASS,0,1,140,0.927666,1.033828,14.983669,NONE,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r3,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_superpoint_lightglue_every2_fsbcv1_mclab1_s60_d15_splg_r1/features.bag,9f6be4027b1ad833add8b835ff22b828e3b406885efaced020c91ee8f914c09c
mclab1_s60_d15,xfeat_seed,XFeat-seed,1,PASS,0,1,140,0.927666,1.033828,14.983669,NONE,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r1,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r1/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r1/vins.log,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r1/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r1/features.bag,e2fd02249fc2a4de18462f96ad8f29c77d5c0017b9df0334a434bfd998aaa5ff
mclab1_s60_d15,xfeat_seed,XFeat-seed,2,PASS,0,1,140,0.927666,1.033828,14.983669,NONE,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r2,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r2/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r2/vins.log,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r2/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r1/features.bag,e2fd02249fc2a4de18462f96ad8f29c77d5c0017b9df0334a434bfd998aaa5ff
mclab1_s60_d15,xfeat_seed,XFeat-seed,3,PASS,0,1,140,0.927666,1.033828,14.983669,NONE,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r3,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r3/vins_output/vio.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r3/vins.log,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r3/frontend_metrics.csv,/mnt/data/AQUA-FE_WS/logs/ntnu_vins/external_hybrid_xfeat_every2_fsbcv1_mclab1_s60_d15_xfeat_seed_r1/features.bag,e2fd02249fc2a4de18462f96ad8f29c77d5c0017b9df0334a434bfd998aaa5ff
